active_export_low_tariff_Wh,active_export_normal_tariff_Wh,active_import_low_tariff_Wh,active_import_normal_tariff_Wh,applicationID,current_L1_A,current_L2_A,current_L3_A,devEUI,deviceName,gas_meter_volume_L,message_format,meter_timestamp,total_active_export_power_W,total_active_import_power_W,voltage_L1_V,voltage_L2_V,voltage_L3_V
818380,1674058,869124,782521,9,1,0,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-01T03:00:00.000Z,0,133,237,237.25,237.25
818380,1674058,869124,782521,9,1,0,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-01T03:00:00.000Z,0,133,237,237.25,237.25
818380,1674058,869162,782521,9,1,9,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-01T03:10:00.000Z,0,233,236,236.25,236.25
818380,1674058,869218,782521,9,1,9,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-01T03:20:00.000Z,0,330,236.75,236.75,236.75
818380,1674058,869247,782521,9,2,0,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-01T03:30:00.000Z,0,172,237,237,237
818380,1674058,869269,782521,9,1,0,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-01T03:40:00.000Z,0,133,237,237,237
818380,1674058,869291,782521,9,1,0,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-01T03:50:00.000Z,0,134,237,237,237.25
818380,1674058,869314,782521,9,1,0,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-01T04:00:00.000Z,0,134,237.25,237.25,237.25
818380,1674058,869388,782521,9,1,0,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-01T04:30:00.000Z,0,134,237.75,238,237.75
818380,1674058,869410,782521,9,1,0,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-01T04:40:00.000Z,0,132,237.5,237.75,237.5
818380,1674058,869432,782521,9,1,0,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-01T04:50:00.000Z,0,131,237.75,237.75,237.5
818380,1674058,869482,782521,9,1,0,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-01T05:10:00.000Z,0,130,238.25,238.25,238.25
818380,1674058,869541,782521,9,9,0,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-01T05:20:00.000Z,0,358,238.5,238.75,238.5
818380,1674058,869657,782521,9,1,0,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-01T05:50:00.000Z,0,120,239,239,238.75
818380,1674058,869665,782521,9,1,0,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-01T06:00:00.000Z,0,44,239.25,239.25,239
818380,1674058,869669,782521,9,1,0,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-01T06:10:00.000Z,0,28,239.5,239.75,239.5
818383,1674058,869675,782521,9,2,0,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-01T06:30:00.000Z,1,35,238.5,238.5,238.5
818387,1674058,869675,782521,9,1,0,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-01T06:40:00.000Z,24,1,238.5,238.5,238.25
818461,1674058,869722,782521,9,4,1,1,70b3d5d72ffcc19f,LHi110,0,7,2025-06-01T07:10:00.000Z,270,0,236.75,236.5,236.5
818511,1674058,869722,782521,9,1,1,1,70b3d5d72ffcc19f,LHi110,0,7,2025-06-01T07:20:00.000Z,298,0,237,237,236.75
818689,1674058,869722,782521,9,1,1,1,70b3d5d72ffcc19f,LHi110,0,7,2025-06-01T07:40:00.000Z,650,0,237.75,237.5,237.25
818786,1674058,869722,782521,9,1,1,1,70b3d5d72ffcc19f,LHi110,0,7,2025-06-01T07:50:00.000Z,582,0,236.75,236.75,236.5
818786,1674058,869722,782521,9,1,1,1,70b3d5d72ffcc19f,LHi110,0,7,2025-06-01T07:50:00.000Z,582,0,236.75,236.75,236.5
818855,1674058,869722,782521,9,1,1,1,70b3d5d72ffcc19f,LHi110,0,7,2025-06-01T08:00:00.000Z,414,1,237,236.75,236.75
818957,1674058,869722,782521,9,1,1,1,70b3d5d72ffcc19f,LHi110,0,7,2025-06-01T08:10:00.000Z,609,0,236.5,236,235.75
819096,1674058,869722,782521,9,2,2,1,70b3d5d72ffcc19f,LHi110,0,7,2025-06-01T08:20:00.000Z,836,0,236.25,235.75,235.75
819747,1674058,869722,782521,9,2,2,2,70b3d5d72ffcc19f,LHi110,0,7,2025-06-01T08:50:00.000Z,1170,0,236.5,235.75,236
820012,1674058,869722,782521,9,4,3,3,70b3d5d72ffcc19f,LHi110,0,7,2025-06-01T09:00:00.000Z,1593,0,237,236.5,236.5
820381,1674058,869722,782521,9,4,3,3,70b3d5d72ffcc19f,LHi110,0,7,2025-06-01T09:10:00.000Z,2209,0,234.75,234,234.25
821116,1674058,869722,782521,9,4,4,3,70b3d5d72ffcc19f,LHi110,0,7,2025-06-01T09:30:00.000Z,1733,0,234.75,234.25,234.25
821438,1674058,869722,782521,9,4,3,3,70b3d5d72ffcc19f,LHi110,0,7,2025-06-01T09:40:00.000Z,1932,0,234.25,233.75,233.75
821683,1674058,869722,782521,9,3,2,2,70b3d5d72ffcc19f,LHi110,0,7,2025-06-01T09:50:00.000Z,1466,0,234.25,233.5,233.75
822544,1674058,869722,782521,9,5,4,4,70b3d5d72ffcc19f,LHi110,0,7,2025-06-01T10:10:00.000Z,2719,0,235.25,234.75,234.75
822943,1674058,869722,782521,9,4,4,3,70b3d5d72ffcc19f,LHi110,0,7,2025-06-01T10:20:00.000Z,2394,0,234.5,233.75,234
823627,1674058,869729,782521,9,4,3,3,70b3d5d72ffcc19f,LHi110,0,7,2025-06-01T10:40:00.000Z,2342,0,234,233.5,233.75
824024,1674058,869729,782521,9,4,3,3,70b3d5d72ffcc19f,LHi110,0,7,2025-06-01T10:50:00.000Z,2381,0,234,233.25,233.75
824379,1674058,869729,782521,9,4,4,4,70b3d5d72ffcc19f,LHi110,0,7,2025-06-01T11:00:00.000Z,2130,0,234.5,233.25,233.75
824748,1674058,869729,782521,9,4,4,4,70b3d5d72ffcc19f,LHi110,0,7,2025-06-01T11:10:00.000Z,2215,0,232.75,231.75,232
825128,1674058,869729,782521,9,5,4,4,70b3d5d72ffcc19f,LHi110,0,7,2025-06-01T11:20:00.000Z,2275,0,232.5,231.5,231.75
825402,1674058,869729,782521,9,5,3,3,70b3d5d72ffcc19f,LHi110,0,7,2025-06-01T11:30:00.000Z,1649,0,232.5,231.75,232
825713,1674058,869729,782521,9,4,3,3,70b3d5d72ffcc19f,LHi110,0,7,2025-06-01T11:40:00.000Z,1865,0,230.75,230.25,230.25
826060,1674058,869729,782521,9,5,4,4,70b3d5d72ffcc19f,LHi110,0,7,2025-06-01T11:50:00.000Z,2076,0,231.5,230.5,230.75
826515,1674058,869729,782521,9,6,5,5,70b3d5d72ffcc19f,LHi110,0,7,2025-06-01T12:00:00.000Z,2735,0,234.5,233.75,233.75
827112,1674058,869729,782521,9,7,6,6,70b3d5d72ffcc19f,LHi110,0,7,2025-06-01T12:10:00.000Z,3582,0,235,234.25,234
827112,1674058,869729,782521,9,7,6,6,70b3d5d72ffcc19f,LHi110,0,7,2025-06-01T12:10:00.000Z,3582,0,235,234.25,234
827519,1674058,869729,782521,9,5,4,4,70b3d5d72ffcc19f,LHi110,0,7,2025-06-01T12:20:00.000Z,2441,0,234,233.25,233
827879,1674058,869729,782521,9,4,4,4,70b3d5d72ffcc19f,LHi110,0,7,2025-06-01T12:30:00.000Z,2159,0,233.5,232.75,232.5
828799,1674058,869729,782521,9,5,5,4,70b3d5d72ffcc19f,LHi110,0,7,2025-06-01T12:50:00.000Z,3244,0,234.5,233.5,233.5
829333,1674058,869729,782521,9,7,6,6,70b3d5d72ffcc19f,LHi110,0,7,2025-06-01T13:00:00.000Z,3202,0,233.5,232.5,232.5
829960,1674058,869729,782521,9,6,6,5,70b3d5d72ffcc19f,LHi110,0,7,2025-06-01T13:10:00.000Z,3766,0,233,232.25,232.25
830456,1674058,869729,782521,9,5,4,4,70b3d5d72ffcc19f,LHi110,0,7,2025-06-01T13:20:00.000Z,2971,0,232.75,231.75,232
830974,1674058,869729,782521,9,5,4,4,70b3d5d72ffcc19f,LHi110,0,7,2025-06-01T13:30:00.000Z,3108,0,233,232.25,232.25
831403,1674058,869729,782521,9,4,3,3,70b3d5d72ffcc19f,LHi110,0,7,2025-06-01T13:40:00.000Z,2575,0,232.75,231.75,232
832300,1674058,869729,782521,9,5,4,4,70b3d5d72ffcc19f,LHi110,0,7,2025-06-01T14:00:00.000Z,2773,0,234.5,233.5,234
832640,1674058,869731,782521,9,4,6,3,70b3d5d72ffcc19f,LHi110,0,7,2025-06-01T14:10:00.000Z,2047,5,234.5,233.5,233.75
833149,1674058,869731,782521,9,5,4,4,70b3d5d72ffcc19f,LHi110,0,7,2025-06-01T14:20:00.000Z,3051,0,233,232,231.75
834304,1674058,869731,782521,9,6,5,5,70b3d5d72ffcc19f,LHi110,0,7,2025-06-01T14:40:00.000Z,3353,0,231.25,230,230
834771,1674058,869731,782521,9,6,5,5,70b3d5d72ffcc19f,LHi110,0,7,2025-06-01T14:50:00.000Z,2805,0,230.5,229.75,229.5
835295,1674058,869731,782521,9,7,6,6,70b3d5d72ffcc19f,LHi110,0,7,2025-06-01T15:00:00.000Z,3144,0,230.75,229.75,229.75
835926,1674058,869731,782521,9,8,6,6,70b3d5d72ffcc19f,LHi110,0,7,2025-06-01T15:10:00.000Z,3783,0,230.75,229.75,229.5
836492,1674058,869731,782521,9,7,6,6,70b3d5d72ffcc19f,LHi110,0,7,2025-06-01T15:20:00.000Z,3399,0,229.75,228.75,228.75
837105,1674058,869731,782521,9,7,6,6,70b3d5d72ffcc19f,LHi110,0,7,2025-06-01T15:30:00.000Z,3672,0,230.5,229.25,229.25
837714,1674058,869731,782521,9,7,6,6,70b3d5d72ffcc19f,LHi110,0,7,2025-06-01T15:40:00.000Z,3656,0,230.5,229.5,229.25
838487,1674058,869731,782521,9,7,6,6,70b3d5d72ffcc19f,LHi110,0,7,2025-06-01T15:50:00.000Z,4640,0,231,230.25,229.5
839234,1674058,869731,782521,9,7,6,6,70b3d5d72ffcc19f,LHi110,0,7,2025-06-01T16:00:00.000Z,4481,0,230.5,229.5,228.75
839929,1674058,869731,782521,9,7,6,6,70b3d5d72ffcc19f,LHi110,0,7,2025-06-01T16:10:00.000Z,4168,0,231.25,230.75,229.5
839929,1674058,869731,782521,9,7,6,6,70b3d5d72ffcc19f,LHi110,0,7,2025-06-01T16:10:00.000Z,4168,0,231.25,230.75,229.5
840284,1674058,869731,782521,9,7,6,6,70b3d5d72ffcc19f,LHi110,0,7,2025-06-01T16:20:00.000Z,2127,0,230.25,229.5,228.5
840711,1674058,869731,782521,9,6,5,6,70b3d5d72ffcc19f,LHi110,0,7,2025-06-01T16:30:00.000Z,2562,0,230.25,229.5,228.75
841682,1674058,869731,782521,9,6,5,6,70b3d5d72ffcc19f,LHi110,0,7,2025-06-01T16:50:00.000Z,2894,0,230.75,229.75,229
842284,1674058,869731,782521,9,6,5,5,70b3d5d72ffcc19f,LHi110,0,7,2025-06-01T17:00:00.000Z,3611,0,231,230,229
843443,1674058,869731,782521,9,5,4,5,70b3d5d72ffcc19f,LHi110,0,7,2025-06-01T17:20:00.000Z,3341,0,231,230.25,229.5
843857,1674058,869731,782521,9,5,4,5,70b3d5d72ffcc19f,LHi110,0,7,2025-06-01T17:30:00.000Z,2482,0,231.25,230.5,229.75
844312,1674058,869731,782521,9,5,5,5,70b3d5d72ffcc19f,LHi110,0,7,2025-06-01T17:40:00.000Z,2727,0,232.5,231.75,231.25
845153,1674058,869731,782521,9,4,3,4,70b3d5d72ffcc19f,LHi110,0,7,2025-06-01T18:00:00.000Z,2533,0,232.75,231.75,231.75
845571,1674058,869731,782521,9,4,3,4,70b3d5d72ffcc19f,LHi110,0,7,2025-06-01T18:10:00.000Z,2506,0,234,233.25,232.75
845950,1674058,869731,782521,9,4,3,4,70b3d5d72ffcc19f,LHi110,0,7,2025-06-01T18:20:00.000Z,2274,0,236.25,235.75,235.25
846269,1674058,869731,782521,9,3,3,3,70b3d5d72ffcc19f,LHi110,0,7,2025-06-01T18:30:00.000Z,1912,0,236.75,236.25,235.75
846789,1674058,869731,782521,9,3,2,2,70b3d5d72ffcc19f,LHi110,0,7,2025-06-01T18:50:00.000Z,1469,0,236.25,235.75,235.25
847060,1674058,869731,782521,9,3,2,2,70b3d5d72ffcc19f,LHi110,0,7,2025-06-01T19:00:00.000Z,1620,0,236.75,236.25,236
847274,1674058,869731,782521,9,2,2,2,70b3d5d72ffcc19f,LHi110,0,7,2025-06-01T19:10:00.000Z,1288,0,236,235.5,235.25
847487,1674058,869731,782521,9,2,2,2,70b3d5d72ffcc19f,LHi110,0,7,2025-06-01T19:20:00.000Z,1272,0,235.75,235.25,235
847687,1674058,869731,782521,9,2,2,2,70b3d5d72ffcc19f,LHi110,0,7,2025-06-01T19:30:00.000Z,1202,0,235.75,235,235
847871,1674058,869731,782521,9,2,1,2,70b3d5d72ffcc19f,LHi110,0,7,2025-06-01T19:40:00.000Z,1105,0,235.75,235.25,235
848055,1674058,869731,782521,9,2,1,1,70b3d5d72ffcc19f,LHi110,0,7,2025-06-01T19:50:00.000Z,1102,0,237.5,236.75,237
848286,1674058,869731,782521,9,1,1,1,70b3d5d72ffcc19f,LHi110,0,7,2025-06-01T20:10:00.000Z,600,0,237,236.25,236.75
848370,1674058,869731,782521,9,1,1,1,70b3d5d72ffcc19f,LHi110,0,7,2025-06-01T20:20:00.000Z,503,0,238.5,238,238
848489,1674058,869731,782521,9,4,0,1,70b3d5d72ffcc19f,LHi110,0,7,2025-06-01T20:40:00.000Z,267,0,237.25,236.5,236.75
848532,1674058,869731,782521,9,1,0,1,70b3d5d72ffcc19f,LHi110,0,7,2025-06-01T20:50:00.000Z,259,0,238.25,237.75,238
848532,1674058,869731,782521,9,1,0,1,70b3d5d72ffcc19f,LHi110,0,7,2025-06-01T20:50:00.000Z,259,0,238.25,237.75,238
848574,1674058,869731,782521,9,1,0,1,70b3d5d72ffcc19f,LHi110,0,7,2025-06-01T21:00:00.000Z,250,0,238.25,237.5,237.75
848608,1674058,869779,782521,9,1,9,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-01T21:20:00.000Z,63,289,236.75,236.25,236.5
848609,1674058,869784,782521,9,2,0,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-01T21:30:00.000Z,4,25,237,236.75,236.75
848609,1674058,869792,782521,9,1,0,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-01T21:40:00.000Z,0,50,237.25,236.75,236.75
848609,1674058,869810,782521,9,1,0,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-01T21:50:00.000Z,0,104,236.75,236.25,236.25
848609,1674058,869830,782521,9,1,0,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-01T22:00:00.000Z,0,122,236.75,236.25,236.25
848609,1674058,869856,782521,9,2,0,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-01T22:10:00.000Z,0,154,238.25,237.75,238
848609,1674058,869880,782521,9,1,0,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-01T22:20:00.000Z,0,143,238.75,238.5,238.75
848609,1674058,869923,782521,9,1,0,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-01T22:40:00.000Z,0,129,238,238,238
848609,1674058,869945,782521,9,1,0,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-01T22:50:00.000Z,0,131,238.5,238.5,238.5
848609,1674058,869974,782521,9,5,0,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-01T23:00:00.000Z,0,173,238.75,238.5,238.5
848609,1674058,869996,782521,9,1,0,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-01T23:10:00.000Z,0,132,238.25,238,238.25
848609,1674058,870038,782521,9,9,0,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-01T23:20:00.000Z,0,254,239.75,239.5,239.75
848609,1674058,870129,782521,9,9,0,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-01T23:30:00.000Z,0,547,240.25,240.25,240.25
848609,1674058,870158,782521,9,3,0,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-01T23:40:00.000Z,0,172,240.25,240.25,240.25
848609,1674058,870180,782521,9,1,0,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-01T23:50:00.000Z,0,133,239.25,239.25,239.25
848609,1674058,870203,782521,9,1,0,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-02T00:00:00.000Z,0,133,239.25,239.25,239
848609,1674058,870225,782521,9,1,0,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-02T00:10:00.000Z,0,133,239.5,239.75,239.5
848609,1674058,870247,782521,9,2,0,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-02T00:20:00.000Z,0,135,239.25,239.5,239.25
848609,1674058,870276,782521,9,1,0,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-02T00:30:00.000Z,0,171,239.5,239.5,239
848609,1674058,870298,782521,9,1,0,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-02T00:40:00.000Z,0,133,239.5,239.5,239.25
848609,1674058,870321,782521,9,1,0,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-02T00:50:00.000Z,0,133,239.5,239.5,239.25
848609,1674058,870321,782521,9,1,0,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-02T00:50:00.000Z,0,133,239.5,239.5,239.25
848609,1674058,870393,782521,9,1,9,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-02T01:00:00.000Z,0,435,240,239.75,239.75
848609,1674058,870421,782521,9,1,0,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-02T01:10:00.000Z,0,168,239.25,239.25,239.25
848609,1674058,870444,782521,9,1,0,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-02T01:20:00.000Z,0,137,239.25,239.25,239
848609,1674058,870467,782521,9,1,0,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-02T01:30:00.000Z,0,134,239.25,239.25,239
848609,1674058,870489,782521,9,1,0,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-02T01:40:00.000Z,0,135,239.25,239.25,239
848609,1674058,870513,782521,9,3,0,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-02T01:50:00.000Z,0,143,239.5,239.5,239.25
848609,1674058,870563,782521,9,1,0,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-02T02:10:00.000Z,0,134,239.75,239.75,239.5
848609,1674058,870586,782521,9,1,0,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-02T02:20:00.000Z,0,139,239.75,239.75,239.5
848609,1674058,870638,782521,9,5,0,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-02T02:40:00.000Z,0,175,239.75,239.75,239.5
848609,1674058,870660,782521,9,1,0,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-02T02:50:00.000Z,0,134,239.75,240,239.75
848609,1674058,870683,782521,9,1,0,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-02T03:00:00.000Z,0,133,240.25,240.25,240
848609,1674058,870729,782521,9,5,0,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-02T03:20:00.000Z,0,142,240.25,240.25,240
848609,1674058,870756,782521,9,1,0,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-02T03:30:00.000Z,0,166,239.75,239.75,239.5
848609,1674058,870779,782521,9,1,0,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-02T03:40:00.000Z,0,134,238.75,238.75,238.5
848609,1674058,870801,782521,9,1,0,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-02T03:50:00.000Z,0,134,238.75,239,238.75
848609,1674058,870852,782521,9,5,0,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-02T04:10:00.000Z,0,173,239.25,239.25,239
848609,1674058,870875,782521,9,1,0,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-02T04:20:00.000Z,0,134,239.75,239.75,239.5
848609,1674058,870897,782521,9,1,0,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-02T04:30:00.000Z,0,133,239.75,239.75,239.5
848609,1674058,870969,782521,9,1,9,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-02T04:40:00.000Z,0,429,239.25,239.25,239.25
848609,1674058,870992,782521,9,3,0,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-02T04:50:00.000Z,0,139,238.75,238.75,238.75
848609,1674058,871019,782521,9,1,0,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-02T05:00:00.000Z,0,162,238.75,238.75,238.75
848609,1674058,871019,782521,9,1,0,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-02T05:00:00.000Z,0,162,238.75,238.75,238.75
848609,1674058,871041,782521,9,1,0,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-02T05:10:00.000Z,0,130,238.5,238.5,238.5
848609,1674058,871062,782521,9,1,0,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-02T05:20:00.000Z,0,128,238.25,238.25,238.25
848609,1674058,871214,782521,9,1,0,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-02T05:50:00.000Z,0,98,239,238.75,238.5
848609,1674058,871222,782521,9,1,0,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-02T06:00:00.000Z,0,51,239,239,238.5
848625,1674058,871223,782521,9,1,0,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-02T06:20:00.000Z,76,0,236.5,236.25,236
848632,1674058,871223,782521,9,2,0,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-02T06:30:00.000Z,37,2,236.25,236,235.75
848649,1674058,871223,782521,9,1,0,0,70b3d5d72ffcc19f,LHi110,0,7,2025-06-02T06:40:00.000Z,101,0,236,235.75,235.5
848707,1674058,871223,782521,9,3,1,1,70b3d5d72ffcc19f,LHi110,0,7,2025-06-02T07:00:00.000Z,218,0,237.75,237.25,237.25
848707,1674167,871223,782521,9,1,1,1,70b3d5d72ffcc19f,LHi110,0,7,2025-06-02T07:10:00.000Z,652,0,237.25,236.5,236.75
848707,1674312,871223,782521,9,1,1,1,70b3d5d72ffcc19f,LHi110,0,7,2025-06-02T07:20:00.000Z,868,0,238.5,237.75,237.75
848707,1674724,871223,782521,9,2,2,1,70b3d5d72ffcc19f,LHi110,0,7,2025-06-02T07:40:00.000Z,1292,0,237.5,236.25,237
848707,1674956,871223,782521,9,2,2,2,70b3d5d72ffcc19f,LHi110,0,7,2025-06-02T07:50:00.000Z,1398,0,235.5,234,234.75
848707,1675168,871223,782521,9,2,2,2,70b3d5d72ffcc19f,LHi110,0,7,2025-06-02T08:00:00.000Z,1269,0,238.25,237.25,238
848707,1675977,871223,782525,9,4,4,3,70b3d5d72ffcc19f,LHi110,0,7,2025-06-02T08:30:00.000Z,1923,0,239,237.75,238.75
848707,1676285,871223,782525,9,5,4,3,70b3d5d72ffcc19f,LHi110,0,7,2025-06-02T08:40:00.000Z,1852,0,238.5,237.25,238.25
848707,1677041,871223,782525,9,6,5,4,70b3d5d72ffcc19f,LHi110,0,7,2025-06-02T09:00:00.000Z,2516,0,237.5,236.25,237.25
848707,1677291,871223,782525,9,2,2,2,70b3d5d72ffcc19f,LHi110,0,7,2025-06-02T09:10:00.000Z,1497,0,236.25,235,236.25
848707,1677482,871223,782525,9,2,1,1,70b3d5d72ffcc19f,LHi110,0,7,2025-06-02T09:20:00.000Z,1142,0,236.25,235,236
848707,1677673,871223,782525,9,4,4,3,70b3d5d72ffcc19f,LHi110,0,7,2025-06-02T09:30:00.000Z,1146,0,236,234.5,236.25
848707,1677867,871223,782525,9,5,5,4,70b3d5d72ffcc19f,LHi110,0,7,2025-06-02T09:40:00.000Z,1165,0,237.25,235.75,237.25
848707,1677867,871223,782525,9,5,5,4,70b3d5d72ffcc19f,LHi110,0,7,2025-06-02T09:40:00.000Z,1165,0,237.25,235.75,237.25
848707,1678132,871223,782525,9,6,6,5,70b3d5d72ffcc19f,LHi110,0,7,2025-06-02T09:50:00.000Z,1593,0,237.25,235.75,237
848707,1678286,871223,782525,9,2,2,2,70b3d5d72ffcc19f,LHi110,0,7,2025-06-02T10:00:00.000Z,924,0,235.5,234,235.25
848707,1678819,871223,782525,9,4,3,3,70b3d5d72ffcc19f,LHi110,0,7,2025-06-02T10:20:00.000Z,1692,0,238.5,237.25,238.25
848707,1679177,871223,782525,9,5,4,4,70b3d5d72ffcc19f,LHi110,0,7,2025-06-02T10:30:00.000Z,2148,0,237,235.75,236.75
848707,1679524,871223,782525,9,3,3,3,70b3d5d72ffcc19f,LHi110,0,7,2025-06-02T10:40:00.000Z,2080,0,235,233.75,234.75
848707,1681187,871223,782525,9,8,7,7,70b3d5d72ffcc19f,LHi110,0,7,2025-06-02T11:10:00.000Z,3834,0,232,230.5,231
848707,1681984,871223,782525,9,7,6,6,70b3d5d72ffcc19f,LHi110,0,7,2025-06-02T11:20:00.000Z,4782,0,231.5,230.25,230.5
848707,1684162,871223,782525,9,9,8,8,70b3d5d72ffcc19f,LHi110,0,7,2025-06-02T11:50:00.000Z,3911,0,229.5,228.25,228.5
848707,1685039,871223,782525,9,9,8,8,70b3d5d72ffcc19f,LHi110,0,7,2025-06-02T12:00:00.000Z,5267,0,231.25,229.75,230
848707,1687620,871223,782525,9,8,7,7,70b3d5d72ffcc19f,LHi110,0,7,2025-06-02T12:30:00.000Z,5142,0,232.5,231,230.75
848707,1688253,871223,782525,9,9,7,7,70b3d5d72ffcc19f,LHi110,0,7,2025-06-02T12:40:00.000Z,3797,0,231.75,230.25,230.25
848707,1690465,871223,782525,9,9,8,8,70b3d5d72ffcc19f,LHi110,0,7,2025-06-02T13:10:00.000Z,3742,0,232.25,230.75,231
848707,1691349,871223,782525,9,9,8,7,70b3d5d72ffcc19f,LHi110,0,7,2025-06-02T13:20:00.000Z,5299,0,233.5,232,231.75
848707,1693996,871223,782525,9,8,7,7,70b3d5d72ffcc19f,LHi110,0,7,2025-06-02T13:50:00.000Z,5254,0,233.25,231.75,231.5
848707,1694882,871223,782525,9,8,7,7,70b3d5d72ffcc19f,LHi110,0,7,2025-06-02T14:00:00.000Z,5315,0,233.5,232,231.75
848707,1697328,871223,782525,9,8,7,7,70b3d5d72ffcc19f,LHi110,0,7,2025-06-02T14:30:00.000Z,5306,0,233,231.5,231.25
848707,1698198,871223,782525,9,8,7,7,70b3d5d72ffcc19f,LHi110,0,7,2025-06-02T14:40:00.000Z,5218,0,233.75,232,232
848707,1700778,871223,782525,9,8,7,7,70b3d5d72ffcc19f,LHi110,0,7,2025-06-02T15:10:00.000Z,5104,0,231,229,229.25
848707,1701560,871223,782525,9,8,6,7,70b3d5d72ffcc19f,LHi110,0,7,2025-06-02T15:20:00.000Z,4690,0,231.25,229.25,229.5
848707,1702383,871223,782525,9,8,6,6,70b3d5d72ffcc19f,LHi110,0,7,2025-06-02T15:30:00.000Z,4941,0,231.25,229.25,229.5
848707,1702383,871223,782525,9,8,6,6,70b3d5d72ffcc19f,LHi110,0,7,2025-06-02T15:30:00.000Z,4941,0,231.25,229.25,229.5
848707,1703194,871223,782525,9,7,6,6,70b3d5d72ffcc19f,LHi110,0,7,2025-06-02T15:40:00.000Z,4861,0,232,230,230.25
848707,1705142,871223,782525,9,8,7,7,70b3d5d72ffcc19f,LHi110,0,7,2025-06-02T16:10:00.000Z,2687,0,230.75,229,229.5
848707,1705761,871223,782525,9,8,7,7,70b3d5d72ffcc19f,LHi110,0,7,2025-06-02T16:20:00.000Z,3720,0,231.75,229.75,230.25
848707,1707256,871223,782525,9,7,6,6,70b3d5d72ffcc19f,LHi110,0,7,2025-06-02T16:40:00.000Z,4378,0,233,231.75,231.75
